Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
le˧mo˩zo˩ le˧mo˩zo˩ le˧mo˩ hĩ˧ lv̩˥ mɤ˧ʁo˧ɲi˥tsɯ˩ mv̩˩	le˧mo˩ le˧mo˩ le˧mo˩ hĩ˧v̩˧ mɤ˧ɖɯ˧ɲi˥tsɯ˩ mv̩˩	['le˧mo˩zo˩', 'le˧mo˩zo˩', 'le˧mo˩', 'hĩ˧', 'lv̩˥', 'mɤ˧ʁo˧ɲi˥tsɯ˩', 'mv̩˩']	['le˧mo˩', 'le˧mo˩', 'le˧mo˩', 'hĩ˧v̩˧', 'mɤ˧ɖɯ˧ɲi˥tsɯ˩', 'mv̩˩']	-1	0.8627450980392157	[0.8, 0.8, 1.0, 0.7272727272727273, 0.11764705882352941, 0.23529411764705882, 0.0]	0.5257448433919022
le˧pæ˧se˥hĩ˩kwɤ˩tɕɯ˩lɑ˩ hĩ˧ʈʂʰɯ˧ tʰi˩˥ ɖɯ˧v̩˧ mɤ˧go˩ ɖɯ˧v̩˧ mɤ˧tsʰi˧˥	le˧qwæ˧se˥kwɤ˩tɕɯ˩ lɑ˩ hĩ˧ʈʂʰɯ˧ tʰi˩˥ ɖɯ˧v̩˧ mɤ˧go˩ ɖɯ˧v̩˧ mɤ˧tɕʰi˧	['le˧pæ˧se˥hĩ˩kwɤ˩tɕɯ˩lɑ˩', 'hĩ˧ʈʂʰɯ˧', 'tʰi˩˥', 'ɖɯ˧v̩˧', 'mɤ˧go˩', 'ɖɯ˧v̩˧', 'mɤ˧tsʰi˧˥']	['le˧qwæ˧se˥kwɤ˩tɕɯ˩', 'lɑ˩', 'hĩ˧ʈʂʰɯ˧', 'tʰi˩˥', 'ɖɯ˧v̩˧', 'mɤ˧go˩', 'ɖɯ˧v̩˧', 'mɤ˧tɕʰi˧']	1	0.920863309352518	[0.7619047619047619, 0.0, 0.14285714285714285, 0.0, 0.16666666666666666, 0.16666666666666666, 0.26666666666666666]	0.2149659863945578
ʂe˧ ɖɯ˧tɕʰi˩ mɤ˩dzɯ˩ hĩ˧ʈʂʰɯ˧ pæ˧qʰwɤ˩ no˩˥ ɖɯ˧pʰæ˧ di˩dʑo˩ ɖʐo˧ ʐwæ˩ɲi˥	ʂe˧ ɖɯ˧tɕʰi˩ mɤ˧dzɯ˥ hĩ˧ʈʂʰɯ˧ ʈʰæ˧qʰwɤ˧ no˧˥ ɖɯ˧bæ˧ bi˩dʑo˩ ɖʐo˧ ʐwæ˩ɲi˥	['ʂe˧', 'ɖɯ˧tɕʰi˩', 'mɤ˩dzɯ˩', 'hĩ˧ʈʂʰɯ˧', 'pæ˧qʰwɤ˩', 'no˩˥', 'ɖɯ˧pʰæ˧', 'di˩dʑo˩', 'ɖʐo˧', 'ʐwæ˩ɲi˥']	['ʂe˧', 'ɖɯ˧tɕʰi˩', 'mɤ˧dzɯ˥', 'hĩ˧ʈʂʰɯ˧', 'ʈʰæ˧qʰwɤ˧', 'no˧˥', 'ɖɯ˧bæ˧', 'bi˩dʑo˩', 'ɖʐo˧', 'ʐwæ˩ɲi˥']	0	0.8904109589041096	[1.0, 1.0, 0.7142857142857143, 1.0, 0.7058823529411765, 0.75, 0.7692307692307693, 0.8571428571428571, 1.0, 1.0]	0.8796541693600517
si˧dzi˩ʈʰæ˩qo˩ tʰi˩˥ no˧˥ hĩ˧ dv̩˥kv̩˩mɤ˩kv̩˩ mɤ˧sɯ˥ tʰi˧dzɯ˥dʑo˩ ə˧tso˧ ɲi˩ mɤ˧do˩	si˧dzi˩ʈʰæ˩qo˩ tʰi˩˥ no˧ hĩ˧ dv̩˥kv̩˩ mɤ˩kv̩˩ mɤ˧sɯ˥ tʰi˧dzɯ˥dʑo˩ ə˧tse˧ ɲi˥ mɤ˧do˩	['si˧dzi˩ʈʰæ˩qo˩', 'tʰi˩˥', 'no˧˥', 'hĩ˧', 'dv̩˥kv̩˩mɤ˩kv̩˩', 'mɤ˧sɯ˥', 'tʰi˧dzɯ˥dʑo˩', 'ə˧tso˧', 'ɲi˩', 'mɤ˧do˩']	['si˧dzi˩ʈʰæ˩qo˩', 'tʰi˩˥', 'no˧', 'hĩ˧', 'dv̩˥kv̩˩', 'mɤ˩kv̩˩', 'mɤ˧sɯ˥', 'tʰi˧dzɯ˥dʑo˩', 'ə˧tse˧', 'ɲi˥', 'mɤ˧do˩']	1	0.9642857142857143	[1.0, 1.0, 0.8571428571428571, 1.0, 0.6956521739130435, 0.3076923076923077, 0.3333333333333333, 0.2222222222222222, 0.0, 0.0]	0.5416042894303764
ɲi˧tsi˧qʰv̩˧kv̩˧ dʑo˧˥ dʑo˩ ɑ˩ʁo˧ ɖɯ˧tɑ˧˥ ə˧ʑi˧ɳɯ˥ tʰi˧dzi˩ k tʰi˧dzi˩ ʈʂʰɯ˧ne˧ʝi˥ tʰi˧dzi˩	ɲi˧tsi˧ qʰv̩˧kv̩˧ dʑo˧˥ dʑo˩ ɑ˩ʁo˧ ɖɯ˧tɑ˧˥ ə˧ʑi˧ɳɯ˥ tʰi˧dzi˩ tʰi˧dzi˩ ʈʂʰɯ˧ne˧ʝi˥ tʰi˧dzi˩	['ɲi˧tsi˧qʰv̩˧kv̩˧', 'dʑo˧˥', 'dʑo˩', 'ɑ˩ʁo˧', 'ɖɯ˧tɑ˧˥', 'ə˧ʑi˧ɳɯ˥', 'tʰi˧dzi˩', 'k', 'tʰi˧dzi˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'tʰi˧dzi˩']	['ɲi˧tsi˧', 'qʰv̩˧kv̩˧', 'dʑo˧˥', 'dʑo˩', 'ɑ˩ʁo˧', 'ɖɯ˧tɑ˧˥', 'ə˧ʑi˧ɳɯ˥', 'tʰi˧dzi˩', 'tʰi˧dzi˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'tʰi˧dzi˩']	0	0.9834254143646409	[0.6086956521739131, 0.14285714285714285, 0.6666666666666666, 0.2222222222222222, 0.3333333333333333, 0.4, 0.25, 0.0, 1.0, 1.0, 1.0]	0.5112522742957526
bɑ˩lɑ˩ tʰi˥mv̩˩kʰɯ˩se˩ tʰi˩˥ hæ̃˧pɤ˧ tʰi˧mv̩˧kʰɯ˧˥	bɑ˩lɑ˩ tʰi˥mv̩˩kʰɯ˩ se˩ tʰi˩˥ hæ̃˧pɤ˧ tʰi˧mv̩˧kʰɯ˧˥	['bɑ˩lɑ˩', 'tʰi˥mv̩˩kʰɯ˩se˩', 'tʰi˩˥', 'hæ̃˧pɤ˧', 'tʰi˧mv̩˧kʰɯ˧˥']	['bɑ˩lɑ˩', 'tʰi˥mv̩˩kʰɯ˩', 'se˩', 'tʰi˩˥', 'hæ̃˧pɤ˧', 'tʰi˧mv̩˧kʰɯ˧˥']	1	0.9900990099009901	[1.0, 0.8888888888888888, 0.25, 0.0, 0.2]	0.4677777777777778
ʈʰæ˧qʰwɤ˧ʈʂʰɯ˧ ʈʂe˩kʰɯ˩ʈʂʰɯ˥ɳɯ˩ ʈʂʰɯ˧ʁo˥ɳɯ˩ hĩ˧ʈʂʰɯ˧gɤ˧ tsʰɤ˧˥ ɲi˩ wɤ˩ wo˧zo˥	ʈʰæ˧qʰwɤ˧ ʈʂʰɯ˧ ʂɯ˩kʰɯ˩ ʈʂʰɯ˧ɳɯ˧ ʈʂʰɯ˧qo˧ɳɯ˧ hĩ˧ ʈʂʰɯ˧gɤ˧ tsʰɤ˧˥ ɲi˩ wɤ˩ ho˧zo˥	['ʈʰæ˧qʰwɤ˧ʈʂʰɯ˧', 'ʈʂe˩kʰɯ˩ʈʂʰɯ˥ɳɯ˩', 'ʈʂʰɯ˧ʁo˥ɳɯ˩', 'hĩ˧ʈʂʰɯ˧gɤ˧', 'tsʰɤ˧˥', 'ɲi˩', 'wɤ˩', 'wo˧zo˥']	['ʈʰæ˧qʰwɤ˧', 'ʈʂʰɯ˧', 'ʂɯ˩kʰɯ˩', 'ʈʂʰɯ˧ɳɯ˧', 'ʈʂʰɯ˧qo˧ɳɯ˧', 'hĩ˧', 'ʈʂʰɯ˧gɤ˧', 'tsʰɤ˧˥', 'ɲi˩', 'wɤ˩', 'ho˧zo˥']	3	0.8860759493670886	[0.782608695652174, 0.38095238095238093, 0.4444444444444444, 0.6, 0.23529411764705882, 0.2857142857142857, 0.18181818181818182, 0.3333333333333333]	0.4055206799452324
tʰi˩˥ ʈʂʰɯ˧ne˧ ʝi˥kwɤ˩tɕɯ˩lɑ˩ ə˧mi˧ tʰi˩˥ mv̩˧di˧qo˥ hĩ˧ɳɯ˩ ʈʂʰɯ˧ne˧ʝi˥ ʐwɤ˩ɲi˥tsɯ˩ mv̩˩	tʰi˩˥ ʈʂʰɯ˧ne˧ʝi˥kwɤ˩tɕɯ˩lɑ˩ ə˧mi˧ tʰi˩˥ mv̩˧di˧qo˥ hĩ˧ɳɯ˩ ʈʂʰɯ˧ne˧ʝi˥ ʐwɤ˩ɲi˥tsɯ˩ wɤ˩	['tʰi˩˥', 'ʈʂʰɯ˧ne˧', 'ʝi˥kwɤ˩tɕɯ˩lɑ˩', 'ə˧mi˧', 'tʰi˩˥', 'mv̩˧di˧qo˥', 'hĩ˧ɳɯ˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʐwɤ˩ɲi˥tsɯ˩', 'mv̩˩']	['tʰi˩˥', 'ʈʂʰɯ˧ne˧ʝi˥kwɤ˩tɕɯ˩lɑ˩', 'ə˧mi˧', 'tʰi˩˥', 'mv̩˧di˧qo˥', 'hĩ˧ɳɯ˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʐwɤ˩ɲi˥tsɯ˩', 'wɤ˩']	-1	0.9659090909090909	[1.0, 0.5333333333333333, 0.10526315789473684, 0.2, 0.26666666666666666, 0.23529411764705882, 0.1111111111111111, 0.18181818181818182, 0.42857142857142855, 0.0]	0.3062057997042517
ə˧ʝi˧ʂɯ˥ʝi˩ tʰi˩˥ nɑ˩hɑ˥dʑo˩ no˧ɳɯ˧ pi˧ni˧˥ nɑ˩hɑ˥dʑo˩ ə˧mɑ˧ɳɯ˧ pi˧ni˧˥ zo˩	ə˧ʝi˧ʂɯ˥ʝi˩ tʰi˩˥ nɑ˩hɑ˥dʑo˩ no˧ɳɯ˧ pi˧ni˧˥ nɑ˩hɑ˥dʑo˩ ə˧mɑ˧ɳɯ˧ pi˧ni˧˥ wo˩	['ə˧ʝi˧ʂɯ˥ʝi˩', 'tʰi˩˥', 'nɑ˩hɑ˥dʑo˩', 'no˧ɳɯ˧', 'pi˧ni˧˥', 'nɑ˩hɑ˥dʑo˩', 'ə˧mɑ˧ɳɯ˧', 'pi˧ni˧˥', 'zo˩']	['ə˧ʝi˧ʂɯ˥ʝi˩', 'tʰi˩˥', 'nɑ˩hɑ˥dʑo˩', 'no˧ɳɯ˧', 'pi˧ni˧˥', 'nɑ˩hɑ˥dʑo˩', 'ə˧mɑ˧ɳɯ˧', 'pi˧ni˧˥', 'wo˩']	0	0.9866666666666667	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666]	0.9629629629629629
zo˩no˥ əəə… ʐwæ˧ tɕɯ˩hĩ˩ ɖɯ˧pi˧˥ hɤ˩hĩ˩˥ tʰo˩lo˥ ɻ̍˩ɻ̍˧lo˩ pi˧ di˩hĩ˩˥ dʑo˩ tsʰo˧pæ˧ mv̩˥ʈʂæ˩kv̩˩mæ˩	zo˩no˥ əəə… ʐwæ˧ tɕɯ˩hĩ˩ ɖɯ˧pi˧˥ hɤ˩hĩ˩˥ tʰo˩lo˥ ɻ̍˩ɻ̍˧lo˩ pi˧ di˩hĩ˩dʑo˩ tsʰo˧pæ˧ mv̩˥ʈʂæ˩kv̩˩mæ˩	['zo˩no˥', 'əəə…', 'ʐwæ˧', 'tɕɯ˩hĩ˩', 'ɖɯ˧pi˧˥', 'hɤ˩hĩ˩˥', 'tʰo˩lo˥', 'ɻ̍˩ɻ̍˧lo˩', 'pi˧', 'di˩hĩ˩˥', 'dʑo˩', 'tsʰo˧pæ˧', 'mv̩˥ʈʂæ˩kv̩˩mæ˩']	['zo˩no˥', 'əəə…', 'ʐwæ˧', 'tɕɯ˩hĩ˩', 'ɖɯ˧pi˧˥', 'hɤ˩hĩ˩˥', 'tʰo˩lo˥', 'ɻ̍˩ɻ̍˧lo˩', 'pi˧', 'di˩hĩ˩dʑo˩', 'tsʰo˧pæ˧', 'mv̩˥ʈʂæ˩kv̩˩mæ˩']	-1	0.9901960784313726	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7368421052631579, 0.16666666666666666, 0.08695652173913043, 0.0]	0.7684973302822273
tʰi˩˥ ʈʂʰɯ˧ne˧ ʝi˥se˩dʑo˩ ə˧ʝi˧ʂɯ˥ʝi˩ njɤ˧ ə˧si˧ ʈʂʰɯ˧dʑo˩ zo˩no˥ hĩ˧ɻæ˥ ʁwɤ˧qo˧ ʈʂʰɯ˧ne˧ʝi˥ pi˧kv̩˩	tʰi˩˥ ʈʂʰɯ˧ne˧ ʝi˥se˩dʑo˩ ə˧ʝi˧ʂɯ˥ʝi˩ njɤ˧ ə˧si˧ ʈʂʰɯ˧dʑo˩ zo˩no˥ hĩ˧ɻæ˥ ʁwɤ˧qo˧ ʈʂʰɯ˧ne˧ʝi˥ pi˧kv̩˩	['tʰi˩˥', 'ʈʂʰɯ˧ne˧', 'ʝi˥se˩dʑo˩', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'njɤ˧', 'ə˧si˧', 'ʈʂʰɯ˧dʑo˩', 'zo˩no˥', 'hĩ˧ɻæ˥', 'ʁwɤ˧qo˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'pi˧kv̩˩']	['tʰi˩˥', 'ʈʂʰɯ˧ne˧', 'ʝi˥se˩dʑo˩', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'njɤ˧', 'ə˧si˧', 'ʈʂʰɯ˧dʑo˩', 'zo˩no˥', 'hĩ˧ɻæ˥', 'ʁwɤ˧qo˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'pi˧kv̩˩']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
no˧sɯ˩kv̩˩ njɤ˧ɳ njɤ˧ki˧gɤ˩ ʈʂʰɯ˧ne˧ʝi˥ æ˧ʝi˩ kʰɯ˩tsʰɯ˩ze˩ pi˧zo˩ ʈʂʰɯ˧ne˧ʝi˥ pi˧kv̩˩tsɯ˩ mv̩˩	no˧sɯ˩kv̩˩ njɤ˧ njɤ˧ki˩ ʈʂʰɯ˧ne˧ʝi˥ æ˧ʝi˩ kʰɯ˩ qʰæ˩ze˩ pi˧zo˩ ʈʂʰɯ˧ne˧ʝi˥ pi˧kv̩˩tsɯ˩mv̩˩	['no˧sɯ˩kv̩˩', 'njɤ˧ɳ', 'njɤ˧ki˧gɤ˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'æ˧ʝi˩', 'kʰɯ˩tsʰɯ˩ze˩', 'pi˧zo˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'pi˧kv̩˩tsɯ˩', 'mv̩˩']	['no˧sɯ˩kv̩˩', 'njɤ˧', 'njɤ˧ki˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'æ˧ʝi˩', 'kʰɯ˩', 'qʰæ˩ze˩', 'pi˧zo˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'pi˧kv̩˩tsɯ˩mv̩˩']	0	0.9398907103825137	[1.0, 0.8888888888888888, 0.8235294117647058, 1.0, 1.0, 0.5, 0.3076923076923077, 0.11764705882352941, 0.09090909090909091, 0.42105263157894735]	0.614971938965747
zo˩no˥ hĩ˧ le˧ʂɯ˧ ɖɯ˧tɑ˧˥ ʂɯ˧tso˧lɑ˩ ɲi˩ ə˧mi˧ le˧ʂɯ˧ njɤ˧ ʂɯ˧tso˧lɑ˩ ɲi˩ pi˧	zo˩no˥ hĩ˧ le˧ʂɯ˧ ɖɯ˧tɑ˧˥ ʂɯ˧tsʰi˩ ə˧mi˧ le˧ʂɯ˧ njɤ˧ ʂæ˧tsɯ˧ lɑ˩ ɲi˩pi˩	['zo˩no˥', 'hĩ˧', 'le˧ʂɯ˧', 'ɖɯ˧tɑ˧˥', 'ʂɯ˧tso˧lɑ˩', 'ɲi˩', 'ə˧mi˧', 'le˧ʂɯ˧', 'njɤ˧', 'ʂɯ˧tso˧lɑ˩', 'ɲi˩', 'pi˧']	['zo˩no˥', 'hĩ˧', 'le˧ʂɯ˧', 'ɖɯ˧tɑ˧˥', 'ʂɯ˧tsʰi˩', 'ə˧mi˧', 'le˧ʂɯ˧', 'njɤ˧', 'ʂæ˧tsɯ˧', 'lɑ˩', 'ɲi˩pi˩']	-1	0.8933333333333333	[1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.25, 0.36363636363636365, 0.2, 0.18181818181818182, 0.46153846153846156, 0.6666666666666666, 0.0]	0.5658605283605284
li˩ ʈʂwæ˧ɻ̍˧pi˥	li˩ ʈʂwæ˧˥ pi˥	['li˩', 'ʈʂwæ˧ɻ̍˧pi˥']	['li˩', 'ʈʂwæ˧˥', 'pi˥']	1	0.8275862068965517	[1.0, 0.7058823529411765]	0.8529411764705883
ʐɤ˩mi˩˥ no˩qo˥ hɑ̃˩lɑ˩ ɲi˩ dʑɯ˩ʁo˩˥	ʐɤ˩mi˩˥ zo˩qo˧ hĩ˧lɑ˩ ɲi˩ dʑɯ˩ʁo˩˥	['ʐɤ˩mi˩˥', 'no˩qo˥', 'hɑ̃˩lɑ˩', 'ɲi˩', 'dʑɯ˩ʁo˩˥']	['ʐɤ˩mi˩˥', 'zo˩qo˧', 'hĩ˧lɑ˩', 'ɲi˩', 'dʑɯ˩ʁo˩˥']	0	0.8857142857142857	[1.0, 0.6666666666666666, 0.7142857142857143, 1.0, 1.0]	0.8761904761904762
ʈʂʰɯ˧ɻ̍˩ tɕʰi˩tʰv̩˩tso˥ ɲi˩tsɯ˩ ʈʂʰɯ˧ɻ̍˩ zo˧ɖɯ˧ɳɯ˥ tɕʰi˩tʰv̩˩tso˥ ɲi˩tsɯ˩ ə˧sɯ˩kv̩˩ bi˧zo˧ʝi˧ pi˧	ʈʂʰɯ˧ tɕʰi˩tʰv̩˩tso˥ ɲi˩tsɯ˩ ʈʂʰɯ˧ zo˧ ɖɯ˧ɭɯ˧ tɕʰi˩tʰv̩˩tso˥ ɲi˩tsɯ˩ ə˧sɯ˩kv̩˩ bi˧zo˧ʝi˧ pi˧	['ʈʂʰɯ˧ɻ̍˩', 'tɕʰi˩tʰv̩˩tso˥', 'ɲi˩tsɯ˩', 'ʈʂʰɯ˧ɻ̍˩', 'zo˧ɖɯ˧ɳɯ˥', 'tɕʰi˩tʰv̩˩tso˥', 'ɲi˩tsɯ˩', 'ə˧sɯ˩kv̩˩', 'bi˧zo˧ʝi˧', 'pi˧']	['ʈʂʰɯ˧', 'tɕʰi˩tʰv̩˩tso˥', 'ɲi˩tsɯ˩', 'ʈʂʰɯ˧', 'zo˧', 'ɖɯ˧ɭɯ˧', 'tɕʰi˩tʰv̩˩tso˥', 'ɲi˩tsɯ˩', 'ə˧sɯ˩kv̩˩', 'bi˧zo˧ʝi˧', 'pi˧']	1	0.9417989417989417	[0.7692307692307693, 1.0, 1.0, 0.7692307692307693, 0.5, 0.0, 0.38095238095238093, 0.375, 0.1111111111111111, 0.3333333333333333]	0.5238858363858364
tʰi˩˥ əəə… əəə… ɑ˩ʁo˧ le˧jo˩kv̩˩mæ˩ tʰi˩˥	tʰi˩˥ əəə… ɑ˩ʁo˧ le˩jo˩kv̩˩mæ˩ tʰi˩˥	['tʰi˩˥', 'əəə…', 'əəə…', 'ɑ˩ʁo˧', 'le˧jo˩kv̩˩mæ˩', 'tʰi˩˥']	['tʰi˩˥', 'əəə…', 'ɑ˩ʁo˧', 'le˩jo˩kv̩˩mæ˩', 'tʰi˩˥']	-1	0.9090909090909091	[1.0, 1.0, 0.0, 0.2222222222222222, 0.1111111111111111, 0.0]	0.3888888888888889
kʰɤ˧˥ tʰi˧pɤ˥pɤ˩ dʑɯ˩ʁo˩˥ di˩li˩ʁo˩bv̩˥ le˧ɖʐɤ˧le˥po˩tsʰɯ˩ le˧tɕɤ˧˥ le˧tɕɤ˧˥	kʰi˧ tʰi˧pɤ˧pɤ˥ dʑɯ˩ʁo˩˥ di˩li˩ʁo˩bv̩˥ le˧ɖʐɤ˧le˥po˩tsʰɯ˩ le˧tɕɤ˧˥ le˧tɕɤ˧˥	['kʰɤ˧˥', 'tʰi˧pɤ˥pɤ˩', 'dʑɯ˩ʁo˩˥', 'di˩li˩ʁo˩bv̩˥', 'le˧ɖʐɤ˧le˥po˩tsʰɯ˩', 'le˧tɕɤ˧˥', 'le˧tɕɤ˧˥']	['kʰi˧', 'tʰi˧pɤ˧pɤ˥', 'dʑɯ˩ʁo˩˥', 'di˩li˩ʁo˩bv̩˥', 'le˧ɖʐɤ˧le˥po˩tsʰɯ˩', 'le˧tɕɤ˧˥', 'le˧tɕɤ˧˥']	0	0.9536423841059603	[0.6666666666666666, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9238095238095239
tɕi˩hĩ˩ki˥ ʈʂʰɯ˧ne˧ʝi˥ ɖɯ˧ʈv̩˩ ʈʂʰɯ˧hwɤ˧mi˧ ʈʂʰɯ˧ne˧ʝi˥ ɖɯ˧ʈv̩˩	tɕɯ˩hĩ˩ki˩ ʈʂʰɯ˧ne˧ʝi˥ ɖɯ˧ʈv̩˩ ʈʂʰɯ˧hwɤ˧hĩ˧ ʈʂʰɯ˧ne˧ʝi˥ ɖɯ˧ʈv̩˩	['tɕi˩hĩ˩ki˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'ɖɯ˧ʈv̩˩', 'ʈʂʰɯ˧hwɤ˧mi˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'ɖɯ˧ʈv̩˩']	['tɕɯ˩hĩ˩ki˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'ɖɯ˧ʈv̩˩', 'ʈʂʰɯ˧hwɤ˧hĩ˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'ɖɯ˧ʈv̩˩']	0	0.9457364341085271	[0.8181818181818182, 1.0, 1.0, 0.88, 1.0, 1.0]	0.9496969696969697
hĩ˧mo˩tɕɯ˩di˩ɲi˩ pi˧ dv̩˩pʰæ˧ tɕɯ˧	hĩ˧mo˩tɕɯ˩di˩ɲi˩ pi˧ dv̩˩pʰæ˧ tɕɯ˥	['hĩ˧mo˩tɕɯ˩di˩ɲi˩', 'pi˧', 'dv̩˩pʰæ˧', 'tɕɯ˧']	['hĩ˧mo˩tɕɯ˩di˩ɲi˩', 'pi˧', 'dv̩˩pʰæ˧', 'tɕɯ˥']	0	0.9714285714285714	[1.0, 1.0, 1.0, 0.75]	0.9375
ə˧mi˧ mv̩˩zo˩˥ ɖɯ˧ɭɯ˧ ə˧mi˧ ɖɯ˧jɤ˧˥ dʑo˩ bo˩hɑ˧ ki˩dʑo˩ dʑo˩	ə˧mi˧ mv̩˩zo˩˥ ɖɯ˧ɭɯ˧ ə˧mi˧ ɖɯ˧ɲi˥dʑo˩ bo˩hɑ˧ tʰi˧dʑo˩dʑo˩	['ə˧mi˧', 'mv̩˩zo˩˥', 'ɖɯ˧ɭɯ˧', 'ə˧mi˧', 'ɖɯ˧jɤ˧˥', 'dʑo˩', 'bo˩hɑ˧', 'ki˩dʑo˩', 'dʑo˩']	['ə˧mi˧', 'mv̩˩zo˩˥', 'ɖɯ˧ɭɯ˧', 'ə˧mi˧', 'ɖɯ˧ɲi˥dʑo˩', 'bo˩hɑ˧', 'tʰi˧dʑo˩dʑo˩']	-2	0.8983050847457628	[1.0, 1.0, 1.0, 1.0, 0.47058823529411764, 0.4, 0.2222222222222222, 0.0, 0.0]	0.5658678286129266
ʈʂʰɯ˧hwɤ˧hwɤ˧ gv̩˧kv̩˩mv̩˩	ʈʂʰɯ˧hwɤ˧hwɤ˧ gv̩˧kv̩˩ mæ˩	['ʈʂʰɯ˧hwɤ˧hwɤ˧', 'gv̩˧kv̩˩mv̩˩']	['ʈʂʰɯ˧hwɤ˧hwɤ˧', 'gv̩˧kv̩˩', 'mæ˩']	1	0.9230769230769231	[1.0, 0.8]	0.9
əəə… ɑ˩ʁo˧ tɕɯ˧ɲi˥ze˩ mæ˩ ɑ˩ʁo˧ le˧tɕɯ˧se˥ dʑo˩ tʰi˩˥ ʝi˧lv̩˧kv̩˥ze˩ mæ˩	əəə… ɑ˩ʁo˧ tsʰi˧ɲi˥ze˩ mæ˩ ɑ˩ʁo˧ le˧dzɯ˧se˥dʑo˩ tʰi˩˥ ʝi˧lv̩˧ kv̩˩ze˩ mæ˩	['əəə…', 'ɑ˩ʁo˧', 'tɕɯ˧ɲi˥ze˩', 'mæ˩', 'ɑ˩ʁo˧', 'le˧tɕɯ˧se˥', 'dʑo˩', 'tʰi˩˥', 'ʝi˧lv̩˧kv̩˥ze˩', 'mæ˩']	['əəə…', 'ɑ˩ʁo˧', 'tsʰi˧ɲi˥ze˩', 'mæ˩', 'ɑ˩ʁo˧', 'le˧dzɯ˧se˥dʑo˩', 'tʰi˩˥', 'ʝi˧lv̩˧', 'kv̩˩ze˩', 'mæ˩']	0	0.9103448275862069	[1.0, 1.0, 0.7619047619047619, 1.0, 1.0, 0.6666666666666666, 0.2222222222222222, 0.16666666666666666, 0.5714285714285714, 1.0]	0.7388888888888889
ʐv̩˧tsʰi˩gv̩˩hɑ̃˩ gv̩˩ ɖɯ˧ɲi˥kwɤ˩tɕɯ˩lɑ˩ tʰi˩˥ le˧bv̩˧bv̩˧	ʐv̩˧tsʰi˩gv̩˩hɑ̃˩ gv̩˩ hɯ˧ɲi˥wɤ˩ tɕɯ˩lɑ˩ tʰi˩˥ le˧bv̩˧bv̩˧	['ʐv̩˧tsʰi˩gv̩˩hɑ̃˩', 'gv̩˩', 'ɖɯ˧ɲi˥kwɤ˩tɕɯ˩lɑ˩', 'tʰi˩˥', 'le˧bv̩˧bv̩˧']	['ʐv̩˧tsʰi˩gv̩˩hɑ̃˩', 'gv̩˩', 'hɯ˧ɲi˥wɤ˩', 'tɕɯ˩lɑ˩', 'tʰi˩˥', 'le˧bv̩˧bv̩˧']	1	0.9655172413793104	[1.0, 1.0, 0.6153846153846154, 0.3333333333333333, 0.0]	0.5897435897435898
lo˧ ʝi˧ lo˧tʰv̩˧ ɖʐe˧ ʂe˧ ɖʐe˧ ɖɯ˧ go˩bo˧ ʐɤ˩ go˩bo˧ dʑɤ˩kʰɯ˩	lo˧ʝi˧ le˧tʰv̩˧ ɖʐe˧ ʂe˧ ɖʐe˧ ɖɯ˧ go˩bo˥ ʐwɤ˩ go˩bo˥ dʑɤ˩kʰɯ˥	['lo˧', 'ʝi˧', 'lo˧tʰv̩˧', 'ɖʐe˧', 'ʂe˧', 'ɖʐe˧', 'ɖɯ˧', 'go˩bo˧', 'ʐɤ˩', 'go˩bo˧', 'dʑɤ˩kʰɯ˩']	['lo˧ʝi˧', 'le˧tʰv̩˧', 'ɖʐe˧', 'ʂe˧', 'ɖʐe˧', 'ɖɯ˧', 'go˩bo˥', 'ʐwɤ˩', 'go˩bo˥', 'dʑɤ˩kʰɯ˥']	-1	0.9180327868852459	[0.6666666666666666, 0.18181818181818182, 0.16666666666666666, 0.5714285714285714, 0.5714285714285714, 0.5714285714285714, 0.0, 0.2, 0.2222222222222222, 0.14285714285714285, 0.0]	0.29950150859241764
