Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
ʂɯ˧hĩ˧ʈʂʰɯ˧ ɖɯ˧kʰɤ˧ pɤ˧pɤ˥hĩ˩ lɑ˩ əəə… le˧pv̩˧hĩ˧ tʰv̩˧ ɲi˧ɲi˧ dzɯ˧di˧˥ pɤ˧pɤ˥hĩ˩ tʰv̩˩ ʂɯ˧hĩ˧bv̩˧ ɖɯ˧tci˩ pɤ˩pɤ˩ hĩ˩ ʐɯ˧ ʐwæ˩ɲi˥ze˩ wɤ˩	ʂɯ˧hĩ˧ʈʂʰɯ˧ ɖɯ˧kʰɤ˧ pɤ˧pɤ˥hĩ˩lɑ˩ əə… le˧pv̩˧hĩ˧ʈʂʰvɯ˧ ɲi˧ɲi˧ dzɯ˧di˧˥ pɤ˧pɤ˥hĩ˩ tʰi˩˥ ʂɯ˧hĩ˧bv̩˧ ɖɯ˧tɕʰi˩ pɤ˩pɤ˩hĩ˩ ʐɯ˧ ʐwæ˩ɲi˥ze˩ wɤ˩	['ʂɯ˧hĩ˧ʈʂʰɯ˧', 'ɖɯ˧kʰɤ˧', 'pɤ˧pɤ˥hĩ˩', 'lɑ˩', 'əəə…', 'le˧pv̩˧hĩ˧', 'tʰv̩˧', 'ɲi˧ɲi˧', 'dzɯ˧di˧˥', 'pɤ˧pɤ˥hĩ˩', 'tʰv̩˩', 'ʂɯ˧hĩ˧bv̩˧', 'ɖɯ˧tci˩', 'pɤ˩pɤ˩', 'hĩ˩', 'ʐɯ˧', 'ʐwæ˩ɲi˥ze˩', 'wɤ˩']	['ʂɯ˧hĩ˧ʈʂʰɯ˧', 'ɖɯ˧kʰɤ˧', 'pɤ˧pɤ˥hĩ˩lɑ˩', 'əə…', 'le˧pv̩˧hĩ˧ʈʂʰvɯ˧', 'ɲi˧ɲi˧', 'dzɯ˧di˧˥', 'pɤ˧pɤ˥hĩ˩', 'tʰi˩˥', 'ʂɯ˧hĩ˧bv̩˧', 'ɖɯ˧tɕʰi˩', 'pɤ˩pɤ˩hĩ˩', 'ʐɯ˧', 'ʐwæ˩ɲi˥ze˩', 'wɤ˩']	-3	0.9432624113475178	[1.0, 1.0, 0.8695652173913043, 0.0, 0.0, 0.35294117647058826, 0.15384615384615385, 0.25, 0.3076923076923077, 0.38095238095238093, 0.46153846153846156, 0.2857142857142857, 0.4, 0.25, 0.2857142857142857, 0.0, 0.0, 0.0]	0.33322023718443156
ə˧ʝi˧ʂɯ˥ʝi˩ ɖɯ˧ʑi˩ɻ̍˩ʈʂʰɯ˩dʑo˩ əəə… qv̩˧ɻ̍˧ pi˧hĩ˧ ɖɯ˧ʝi˧ dzi˩ɲi˩tsɯ˩ mv̩˩ qv̩˧ɻ̍˧ʁo˧qʰwɤ˥	ə˧ʝi˧ʂɯ˥ʝi˩ ɖɯ˧ʑi˩ɻ̍˩ʈʂʰɯ˩dʑo˩ əə… qv̩˧ɻ̍˧ pi˧hĩ˧ ɖɯ˧ʝi˩ dzi˩ɲi˩tsɯ˩ mv̩˩ qv̩˧ɻ̍˧ʁo˧qʰwɤ˥	['ə˧ʝi˧ʂɯ˥ʝi˩', 'ɖɯ˧ʑi˩ɻ̍˩ʈʂʰɯ˩dʑo˩', 'əəə…', 'qv̩˧ɻ̍˧', 'pi˧hĩ˧', 'ɖɯ˧ʝi˧', 'dzi˩ɲi˩tsɯ˩', 'mv̩˩', 'qv̩˧ɻ̍˧ʁo˧qʰwɤ˥']	['ə˧ʝi˧ʂɯ˥ʝi˩', 'ɖɯ˧ʑi˩ɻ̍˩ʈʂʰɯ˩dʑo˩', 'əə…', 'qv̩˧ɻ̍˧', 'pi˧hĩ˧', 'ɖɯ˧ʝi˩', 'dzi˩ɲi˩tsɯ˩', 'mv̩˩', 'qv̩˧ɻ̍˧ʁo˧qʰwɤ˥']	0	0.9834254143646409	[1.0, 1.0, 0.8571428571428571, 1.0, 1.0, 0.8333333333333334, 1.0, 1.0, 1.0]	0.9656084656084656
ɳɯ˩dʑɯ˥lɑ˩ v̩˩tsʰɤ˧ lɑ˥ ɲi˩ wɤ˩ v̩˩tsʰɤ˧tæ˧pv̩˥ lɑ˩ ɲi˩ ə˧ji˧ʂɯ˥ʝi˩	ɳɯ˩dʑɯ˥lɑ˩ v̩˩tsʰɤ˧lɑ˥ ɲi˩ v̩˩tsʰɤ˧tæ˧pv̩˥lɑ˩ ɲi˩ ə˧ʝi˧ʂɯ˥ʝi˩	['ɳɯ˩dʑɯ˥lɑ˩', 'v̩˩tsʰɤ˧', 'lɑ˥', 'ɲi˩', 'wɤ˩', 'v̩˩tsʰɤ˧tæ˧pv̩˥', 'lɑ˩', 'ɲi˩', 'ə˧ji˧ʂɯ˥ʝi˩']	['ɳɯ˩dʑɯ˥lɑ˩', 'v̩˩tsʰɤ˧lɑ˥', 'ɲi˩', 'v̩˩tsʰɤ˧tæ˧pv̩˥lɑ˩', 'ɲi˩', 'ə˧ʝi˧ʂɯ˥ʝi˩']	-3	0.9375	[1.0, 0.8421052631578947, 0.0, 0.09523809523809523, 0.3333333333333333, 0.23076923076923078, 0.0, 0.0, 0.0]	0.2779384358331727
hɑ˧ ŋwɤ˩bæ˩hĩ˥ʈʂʰɯ˩ ʈʂʰɯ˧ qʰwɤ˧pɤ˥ ʈʂʰɯ˧ɖɯ˧ɖɯ˧ ʈʂʰɯ˧ɖɯ˧ɖɯ˧hĩ˧ ʈʂʰɯ˧bæ˧ ŋwɤ˧qʰwɤ˩	hɑ˧ ŋwɤ˩bæ˩hĩ˥ʈʂʰɯ˩ ʈʂʰɯ˧ qʰwɤ˧pɤ˥ ʈʂʰɯ˧ɖɯ˧ɖɯ˧ʂɯ˧ɖɯ˧ɭɯ˧ɖɯ˧hĩ˧ ʈʂɯ˧pæ˧ ŋwɤ˧qʰwɤ˩	['hɑ˧', 'ŋwɤ˩bæ˩hĩ˥ʈʂʰɯ˩', 'ʈʂʰɯ˧', 'qʰwɤ˧pɤ˥', 'ʈʂʰɯ˧ɖɯ˧ɖɯ˧', 'ʈʂʰɯ˧ɖɯ˧ɖɯ˧hĩ˧', 'ʈʂʰɯ˧bæ˧', 'ŋwɤ˧qʰwɤ˩']	['hɑ˧', 'ŋwɤ˩bæ˩hĩ˥ʈʂʰɯ˩', 'ʈʂʰɯ˧', 'qʰwɤ˧pɤ˥', 'ʈʂʰɯ˧ɖɯ˧ɖɯ˧ʂɯ˧ɖɯ˧ɭɯ˧ɖɯ˧hĩ˧', 'ʈʂɯ˧pæ˧', 'ŋwɤ˧qʰwɤ˩']	-1	0.9447852760736196	[1.0, 1.0, 1.0, 1.0, 0.5789473684210527, 0.45454545454545453, 0.11764705882352941, 0.0]	0.6438924852237545
tʰi˩˥ go˧mi˧ tʰv̩˧v̩˧ɳɯ˩dʑo˩ gɤ˩ʈʂʰv̩˩˥ tʰi˧ʈʂʰv̩˧˥ dʑo˩	tʰi˩˥ go˧mi˧ tʰɯ̩˧v̩˧ɳɯ˩dʑo˩ gɤ˩ʈʂʰɯ˧ tʰi˧ʈʂʰɻ̍˧˥ dʑo˩	['tʰi˩˥', 'go˧mi˧', 'tʰv̩˧v̩˧ɳɯ˩dʑo˩', 'gɤ˩ʈʂʰv̩˩˥', 'tʰi˧ʈʂʰv̩˧˥', 'dʑo˩']	['tʰi˩˥', 'go˧mi˧', 'tʰɯ̩˧v̩˧ɳɯ˩dʑo˩', 'gɤ˩ʈʂʰɯ˧', 'tʰi˧ʈʂʰɻ̍˧˥', 'dʑo˩']	0	0.8909090909090909	[1.0, 1.0, 0.9333333333333333, 0.6666666666666666, 0.8181818181818182, 1.0]	0.9030303030303031
tʰi˩˥ zo˩no˥ əəə… zo˧mv̩˥lɑ˩ le˧ʐɤ˧tʰv̩˧ ʑi˧qʰwɤ˧lɑ˧ le˧tsʰi˧tʰv̩˧ əəə… mv̩˧di˧lɑ˥ le˧pæ˧˥ tʰv̩˩ ɖʐe˧lɑ˧ dʑo˧tsɯ˧˥ mv̩˩	tʰi˩˥ zo˩no˥ əə… zo˧mv̩˥lɑ˩ le˧ʐɤ˩tʰv̩˧ ʑi˧qʰwɤ˧lɑ˧ le˧tsʰi˧tʰv̩˧ əəə… mv̩˧di˧lɑ˥ le˧pæ˧ tʰv̩˧ ɖʐe˧lɑ˧ dʑo˩tsɯ˧˥ mv̩˩	['tʰi˩˥', 'zo˩no˥', 'əəə…', 'zo˧mv̩˥lɑ˩', 'le˧ʐɤ˧tʰv̩˧', 'ʑi˧qʰwɤ˧lɑ˧', 'le˧tsʰi˧tʰv̩˧', 'əəə…', 'mv̩˧di˧lɑ˥', 'le˧pæ˧˥', 'tʰv̩˩', 'ɖʐe˧lɑ˧', 'dʑo˧tsɯ˧˥', 'mv̩˩']	['tʰi˩˥', 'zo˩no˥', 'əə…', 'zo˧mv̩˥lɑ˩', 'le˧ʐɤ˩tʰv̩˧', 'ʑi˧qʰwɤ˧lɑ˧', 'le˧tsʰi˧tʰv̩˧', 'əəə…', 'mv̩˧di˧lɑ˥', 'le˧pæ˧', 'tʰv̩˧', 'ɖʐe˧lɑ˧', 'dʑo˩tsɯ˧˥', 'mv̩˩']	0	0.9661016949152542	[1.0, 1.0, 0.8571428571428571, 1.0, 0.9090909090909091, 1.0, 1.0, 1.0, 1.0, 0.9230769230769231, 0.8, 1.0, 0.8888888888888888, 1.0]	0.9555856841571128
ə˧mi˧ʈʂʰɯ˧ tʰi˩˥ mmm… ʐv̩˧di˧ dʑo˧˥ ɖɯ˧ʝi˧ ɲi˩ze˩mæ˩ ə˩gi˩ dʑɯ˩ʁo˩ʁo˩to˥ ɖɯ˩tɕo˧ fæ˧hĩ˧ ɖɯ˧ʝi˧qo˧ dʑo˩ɲi˩ho˥ze˩mæ˩	ə˧mi˧ʈʂʰɯ˧ tʰi˩˥ mm… ʐv̩˧di˧ dʑo˩˥ ɖɯ˧ʝi˧ ɲi˩ze˩mæ˩ ə˩gi˩ dʑɯ˩ʁo˩ʁo˩tqo˥ ɖɯ˧tɕo˧ fæ˧hĩ˧ ɖɯ˧ʝi˧qo˥ dʑo˧ɲi˧ho˥ze˩mæ˩	['ə˧mi˧ʈʂʰɯ˧', 'tʰi˩˥', 'mmm…', 'ʐv̩˧di˧', 'dʑo˧˥', 'ɖɯ˧ʝi˧', 'ɲi˩ze˩mæ˩', 'ə˩gi˩', 'dʑɯ˩ʁo˩ʁo˩to˥', 'ɖɯ˩tɕo˧', 'fæ˧hĩ˧', 'ɖɯ˧ʝi˧qo˧', 'dʑo˩ɲi˩ho˥ze˩mæ˩']	['ə˧mi˧ʈʂʰɯ˧', 'tʰi˩˥', 'mm…', 'ʐv̩˧di˧', 'dʑo˩˥', 'ɖɯ˧ʝi˧', 'ɲi˩ze˩mæ˩', 'ə˩gi˩', 'dʑɯ˩ʁo˩ʁo˩tqo˥', 'ɖɯ˧tɕo˧', 'fæ˧hĩ˧', 'ɖɯ˧ʝi˧qo˥', 'dʑo˧ɲi˧ho˥ze˩mæ˩']	0	0.9478260869565217	[1.0, 1.0, 0.8571428571428571, 1.0, 0.8, 1.0, 1.0, 1.0, 0.9629629629629629, 0.8571428571428571, 1.0, 0.8888888888888888, 0.875]	0.9416259666259666
mv̩˧ɖɯ˩qo˩qɑ˩ mæ˩ no˩ kɤ˧sɑ˥ɕi˩ʁwɤ˩ bi˩ mæ˩ no˩ pi˧ õ˧ʈʂʰɯ˧ne˧ʝi˥zo˩ kʰi˧mi˧ʈʂʰɯ˧ wɤ˩˥ tʰi˧mæ˩ tʰi˩˥ wɤ˩˥ dʑɤ˩hĩ˥ qo˩ mæ˩zo˩kv̩˩ pi˩	mv̩˧ɖɯ˩qo˩qɑ˩ mæ˩ no˩ kɤ˧sɑ˧ ɕi˧ʁwɤ˧bi˧ mæ˩ no˩ pi˧ õ˧ʈʂʰɯ˧ne˧ʝi˥ zo˩ kʰi˧mi˧ʈʂʰɯ˧ wɤ˩˥ tʰi˧mæ˩ tʰv̩˩vɤ˩ dʑɤ˩hĩ˥qo˩ mæ˩zo˩kv̩˩ pi˩	['mv̩˧ɖɯ˩qo˩qɑ˩', 'mæ˩', 'no˩', 'kɤ˧sɑ˥ɕi˩ʁwɤ˩', 'bi˩', 'mæ˩', 'no˩', 'pi˧', 'õ˧ʈʂʰɯ˧ne˧ʝi˥zo˩', 'kʰi˧mi˧ʈʂʰɯ˧', 'wɤ˩˥', 'tʰi˧mæ˩', 'tʰi˩˥', 'wɤ˩˥', 'dʑɤ˩hĩ˥', 'qo˩', 'mæ˩zo˩kv̩˩', 'pi˩']	['mv̩˧ɖɯ˩qo˩qɑ˩', 'mæ˩', 'no˩', 'kɤ˧sɑ˧', 'ɕi˧ʁwɤ˧bi˧', 'mæ˩', 'no˩', 'pi˧', 'õ˧ʈʂʰɯ˧ne˧ʝi˥', 'zo˩', 'kʰi˧mi˧ʈʂʰɯ˧', 'wɤ˩˥', 'tʰi˧mæ˩', 'tʰv̩˩vɤ˩', 'dʑɤ˩hĩ˥qo˩', 'mæ˩zo˩kv̩˩', 'pi˩']	-1	0.924812030075188	[1.0, 1.0, 1.0, 0.5263157894736842, 0.3076923076923077, 1.0, 1.0, 1.0, 0.9032258064516129, 0.0, 0.0, 0.18181818181818182, 0.6666666666666666, 0.3333333333333333, 0.8421052631578947, 0.3076923076923077, 0.15384615384615385, 0.0]	0.5679275450073412
ĩ˧ gv̩˧wo˥hĩ˩ʈʂʰɯ˩dʑo˩ tʰi˩˥ tsʰe˩hõ˩pʰo˥ ɲi˩ze˩mæ˩	gv̩˧wo˥hĩ˩ ʈʂʰɯ˧dʑo˩ tʰi˩˥ tsʰe˩hõ˩pʰo˥ ɲi˩ze˩mæ˩	['ĩ˧', 'gv̩˧wo˥hĩ˩ʈʂʰɯ˩dʑo˩', 'tʰi˩˥', 'tsʰe˩hõ˩pʰo˥', 'ɲi˩ze˩mæ˩']	['gv̩˧wo˥hĩ˩', 'ʈʂʰɯ˧dʑo˩', 'tʰi˩˥', 'tsʰe˩hõ˩pʰo˥', 'ɲi˩ze˩mæ˩']	0	0.9333333333333333	[0.2857142857142857, 0.5517241379310345, 1.0, 1.0, 1.0]	0.767487684729064
tʰi˩˥ wɤ˩˥ sɑ˧bo˧ ʈʂʰɯ˧ne˧ʝi˥ le˧bo˧ le˧bo˧ le˧bo˧ le˧bo˧	tʰi˩˥ wɤ˩˥ sɑ˧bɤ˧ ʈʂʰɯ˧ne˧ʝi˥ le˧bo le˧go˧ le˧bo˧ le˧bo˧	['tʰi˩˥', 'wɤ˩˥', 'sɑ˧bo˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧bo˧', 'le˧bo˧', 'le˧bo˧', 'le˧bo˧']	['tʰi˩˥', 'wɤ˩˥', 'sɑ˧bɤ˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧bo', 'le˧go˧', 'le˧bo˧', 'le˧bo˧']	0	0.9557522123893806	[1.0, 1.0, 0.8333333333333334, 1.0, 0.9090909090909091, 0.8333333333333334, 1.0, 1.0]	0.946969696969697
kʰv̩˩mi˩˥ le˧ʂɯ˧bi˧bi˧bi˧pi˧ zo˩no˥ njæ˧sɯ˩kv̩˩ kʰv̩˩mi˩˥ kʰv̩˩mi˩˥ ɑ˩ʁo˥ le˧ʐɤ˧ le˧ʂɯ˧bi˧bi˧ le˧ʂɯ˧ɖɯ˧ɲi˧ ɑ˩pʰo˩˥ si˧dzi˩ʈʰæ˩ʈʰæ˩qo˩ nv̩˧kʰi˩dʑo˩ ʂe˧ ɖɯ˧pʰæ˧ ʑi˧˥ qwæ˩ʈʂæ˩qo˥ tʰi˧ʈʰæ˧kʰɯ˥	kʰv̩˩mi˩˥ le˧ʂɯ˧bi˧bi˧b˧bi˧ zo˩no˥ njæ˧sɯ˩kv̩˩ kʰv̩˩mi˩˥ kʰv̩˩mi˩˥ ɑ˩ʁo˧ le˧ʐɤ˧ le˧ʂɯ˧bi˧bi˧ le˧ʂɯ˧ ɖɯ˧ɲi˥ ɑ˩pʰo˩˥ si˧ ʈʰæ˧ ʈʰɯ˧ɻæ˥qwɑ˩ nv̩˧ kʰi˧dʑo˩ ʂe˧ ɖɯ˧pʰæ˧ ʑi˥ qwæ˩ʈʂæ˩qo˥ tʰi˧ʈʰæ˧kʰɯ˥	['kʰv̩˩mi˩˥', 'le˧ʂɯ˧bi˧bi˧bi˧pi˧', 'zo˩no˥', 'njæ˧sɯ˩kv̩˩', 'kʰv̩˩mi˩˥', 'kʰv̩˩mi˩˥', 'ɑ˩ʁo˥', 'le˧ʐɤ˧', 'le˧ʂɯ˧bi˧bi˧', 'le˧ʂɯ˧ɖɯ˧ɲi˧', 'ɑ˩pʰo˩˥', 'si˧dzi˩ʈʰæ˩ʈʰæ˩qo˩', 'nv̩˧kʰi˩dʑo˩', 'ʂe˧', 'ɖɯ˧pʰæ˧', 'ʑi˧˥', 'qwæ˩ʈʂæ˩qo˥', 'tʰi˧ʈʰæ˧kʰɯ˥']	['kʰv̩˩mi˩˥', 'le˧ʂɯ˧bi˧bi˧b˧bi˧', 'zo˩no˥', 'njæ˧sɯ˩kv̩˩', 'kʰv̩˩mi˩˥', 'kʰv̩˩mi˩˥', 'ɑ˩ʁo˧', 'le˧ʐɤ˧', 'le˧ʂɯ˧bi˧bi˧', 'le˧ʂɯ˧', 'ɖɯ˧ɲi˥', 'ɑ˩pʰo˩˥', 'si˧', 'ʈʰæ˧', 'ʈʰɯ˧ɻæ˥qwɑ˩', 'nv̩˧', 'kʰi˧dʑo˩', 'ʂe˧', 'ɖɯ˧pʰæ˧', 'ʑi˥', 'qwæ˩ʈʂæ˩qo˥', 'tʰi˧ʈʰæ˧kʰɯ˥']	4	0.9259259259259259	[1.0, 0.9142857142857143, 1.0, 1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 0.6666666666666666, 0.15384615384615385, 0.32, 0.13333333333333333, 0.2857142857142857, 0.3333333333333333, 0.25, 0.10526315789473684, 0.13333333333333333]	0.6164319988004199
zo˩no˥ ʈʂʰæ˧ɣɯ˧ ɲi˥pi˩hĩ˩ tʰv̩˩kʰwɤ˩	zo˩no˥ ʈʂʰæ˧ɣɯ˧ ɲi˥pi˩hĩ˩tʰv̩kʰv̩˩	['zo˩no˥', 'ʈʂʰæ˧ɣɯ˧', 'ɲi˥pi˩hĩ˩', 'tʰv̩˩kʰwɤ˩']	['zo˩no˥', 'ʈʂʰæ˧ɣɯ˧', 'ɲi˥pi˩hĩ˩tʰv̩kʰv̩˩']	-1	0.9166666666666666	[1.0, 1.0, 0.6896551724137931, 0.0]	0.6724137931034483
mmm… dzi˧dzi˧ʈʰæ˧qo˩ di˩hĩ˩dʑo˩ mo˩kv̩˥dʑo˩ zo˩no˥ dʑɯ˩si˩bi˥ di˩ɲi˩mæ˩	mm… dʑi˧dzi˧ʈʰæ˧qo˩ di˩hĩ˩dʑo˩ mo˩kv̩˥ dʑo˩ zo˩no˥ dʑɯ˩si˩bi˥ di˩ɲi˩mæ˩	['mmm…', 'dzi˧dzi˧ʈʰæ˧qo˩', 'di˩hĩ˩dʑo˩', 'mo˩kv̩˥dʑo˩', 'zo˩no˥', 'dʑɯ˩si˩bi˥', 'di˩ɲi˩mæ˩']	['mm…', 'dʑi˧dzi˧ʈʰæ˧qo˩', 'di˩hĩ˩dʑo˩', 'mo˩kv̩˥', 'dʑo˩', 'zo˩no˥', 'dʑɯ˩si˩bi˥', 'di˩ɲi˩mæ˩']	1	0.9722222222222222	[0.8571428571428571, 0.9333333333333333, 1.0, 0.7777777777777778, 0.4, 0.25, 0.42105263157894735]	0.6627580856904165
ə˧ʝi˧tsʰi˧ʝi˧ ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩ hɑ˧ɭɯ˧ʈʂʰɯ˧ le˧pʰv̩˧˥ le˧tɕɤ˧˥ le˧tɕɤ˧˥ le˧pʰv̩˧pi˥kv̩˩mæ˩ njæ˧sɯ˩kv̩˩dʑo˩	ə˧ʝi˧tsʰi˧ʝi˧ ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩ hɑ˧ɭɯ˧ʈʂʰɯ˧ le˧pʰv̩˧˥ le˧tɕɤ˧˥ le˧tɕɤ˧˥ le˧pʰv̩˧ pi˥kv̩˩ze˩mæ˩ njæ˧sɯ˩kv̩˩dʑo˩	['ə˧ʝi˧tsʰi˧ʝi˧', 'ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩', 'hɑ˧ɭɯ˧ʈʂʰɯ˧', 'le˧pʰv̩˧˥', 'le˧tɕɤ˧˥', 'le˧tɕɤ˧˥', 'le˧pʰv̩˧pi˥kv̩˩mæ˩', 'njæ˧sɯ˩kv̩˩dʑo˩']	['ə˧ʝi˧tsʰi˧ʝi˧', 'ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩', 'hɑ˧ɭɯ˧ʈʂʰɯ˧', 'le˧pʰv̩˧˥', 'le˧tɕɤ˧˥', 'le˧tɕɤ˧˥', 'le˧pʰv̩˧', 'pi˥kv̩˩ze˩mæ˩', 'njæ˧sɯ˩kv̩˩dʑo˩']	1	0.9811320754716981	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6153846153846154, 0.35714285714285715]	0.8715659340659341
hɑ˧ ɖɯ˧kʰv̩˧˥ ɖɯ˧ʂɯ˩lɑ˩ gɤ˩ʂo˩ɲi˩ mæ˩	hɑ˧ ɖɯ˧kʰv̩˧˥ ɖɯ˧ʂɯ˩lɑ˩ gɤ˩ʂo˩ɲi˩ mæ˩	['hɑ˧', 'ɖɯ˧kʰv̩˧˥', 'ɖɯ˧ʂɯ˩lɑ˩', 'gɤ˩ʂo˩ɲi˩', 'mæ˩']	['hɑ˧', 'ɖɯ˧kʰv̩˧˥', 'ɖɯ˧ʂɯ˩lɑ˩', 'gɤ˩ʂo˩ɲi˩', 'mæ˩']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
le˧mo˩zo˩ le˧mo˩zo˩ le˧mo˩ hĩ˧ lv̩˥ mɤ˧ʁo˧ɲi˥tsɯ˩ mv̩˩	le˧mo˩zo˩ le˧mo˧zo˩ le˧mo˩ hĩ˧lv̩˥ mɤ˧ʁo˧ɲi˥tsɯ˩ mv̩˩	['le˧mo˩zo˩', 'le˧mo˩zo˩', 'le˧mo˩', 'hĩ˧', 'lv̩˥', 'mɤ˧ʁo˧ɲi˥tsɯ˩', 'mv̩˩']	['le˧mo˩zo˩', 'le˧mo˧zo˩', 'le˧mo˩', 'hĩ˧lv̩˥', 'mɤ˧ʁo˧ɲi˥tsɯ˩', 'mv̩˩']	-1	0.9724770642201835	[1.0, 0.8888888888888888, 1.0, 0.6666666666666666, 0.11764705882352941, 0.23529411764705882, 0.0]	0.5583566760037348
le˧pæ˧se˥hĩ˩kwɤ˩tɕɯ˩lɑ˩ hĩ˧ʈʂʰɯ˧ tʰi˩˥ ɖɯ˧v̩˧ mɤ˧go˩ ɖɯ˧v̩˧ mɤ˧tsʰi˧˥	le˧pæ˧ se˥kwɤ˩tɕɯ˩lɑ˩ hĩ˧ʈʂʰɯ˧ tʰi˩˥ ɖɯ˧v̩˧ mɤ˧go˩ ɖɯ˧v̩˧ mɤ˧tsʰi˧	['le˧pæ˧se˥hĩ˩kwɤ˩tɕɯ˩lɑ˩', 'hĩ˧ʈʂʰɯ˧', 'tʰi˩˥', 'ɖɯ˧v̩˧', 'mɤ˧go˩', 'ɖɯ˧v̩˧', 'mɤ˧tsʰi˧˥']	['le˧pæ˧', 'se˥kwɤ˩tɕɯ˩lɑ˩', 'hĩ˧ʈʂʰɯ˧', 'tʰi˩˥', 'ɖɯ˧v̩˧', 'mɤ˧go˩', 'ɖɯ˧v̩˧', 'mɤ˧tsʰi˧']	1	0.9565217391304348	[0.4, 0.08695652173913043, 0.14285714285714285, 0.0, 0.16666666666666666, 0.16666666666666666, 0.26666666666666666]	0.1756876663708962
ʂe˧ ɖɯ˧tɕʰi˩ mɤ˩dzɯ˩ hĩ˧ʈʂʰɯ˧ pæ˧qʰwɤ˩ no˩˥ ɖɯ˧pʰæ˧ di˩dʑo˩ ɖʐo˧ ʐwæ˩ɲi˥	ʂe˧ ɖɯ˧tɕʰi˩ mɤ˩dzɯ˩ hĩ˧ʈʂʰɯ˧ pʰæ˧qʰwɤ˩ no˩˥ ɖɯ˧bæ˧˥ di˩dʑo˩ ɖʐo˧ ʐwæ˩ ɲi˥	['ʂe˧', 'ɖɯ˧tɕʰi˩', 'mɤ˩dzɯ˩', 'hĩ˧ʈʂʰɯ˧', 'pæ˧qʰwɤ˩', 'no˩˥', 'ɖɯ˧pʰæ˧', 'di˩dʑo˩', 'ɖʐo˧', 'ʐwæ˩ɲi˥']	['ʂe˧', 'ɖɯ˧tɕʰi˩', 'mɤ˩dzɯ˩', 'hĩ˧ʈʂʰɯ˧', 'pʰæ˧qʰwɤ˩', 'no˩˥', 'ɖɯ˧bæ˧˥', 'di˩dʑo˩', 'ɖʐo˧', 'ʐwæ˩', 'ɲi˥']	1	0.9594594594594594	[1.0, 1.0, 1.0, 1.0, 0.9411764705882353, 1.0, 0.7142857142857143, 1.0, 1.0, 0.7272727272727273]	0.9382734912146677
si˧dzi˩ʈʰæ˩qo˩ tʰi˩˥ no˧˥ hĩ˧ dv̩˥kv̩˩mɤ˩kv̩˩ mɤ˧sɯ˥ tʰi˧dzɯ˥dʑo˩ ə˧tso˧ ɲi˩ mɤ˧do˩	si˧dzi˩ʈʰæ˩qo˩ tʰi˩˥ no˧ hĩ˧ ɖv̩˥kv̩˩mɤ˩kv̩˩ mɤ˧sɯ˥ tʰi˧dzɯ˥dʑo˩ ə˧tse˧ ɲi˥ mɤ˧do˩	['si˧dzi˩ʈʰæ˩qo˩', 'tʰi˩˥', 'no˧˥', 'hĩ˧', 'dv̩˥kv̩˩mɤ˩kv̩˩', 'mɤ˧sɯ˥', 'tʰi˧dzɯ˥dʑo˩', 'ə˧tso˧', 'ɲi˩', 'mɤ˧do˩']	['si˧dzi˩ʈʰæ˩qo˩', 'tʰi˩˥', 'no˧', 'hĩ˧', 'ɖv̩˥kv̩˩mɤ˩kv̩˩', 'mɤ˧sɯ˥', 'tʰi˧dzɯ˥dʑo˩', 'ə˧tse˧', 'ɲi˥', 'mɤ˧do˩']	0	0.9580838323353293	[1.0, 1.0, 0.8571428571428571, 1.0, 0.9333333333333333, 1.0, 1.0, 0.8333333333333334, 0.6666666666666666, 1.0]	0.929047619047619
