Reference	Prediction	Ref_noTones	Pred_noTones	Ref_words_noTones	Pred_words_noTones	Diff_num_words	Lev_distance_noTones	Lev_distance_words_notones	Average_lev_dist_notones
pʰɤ˧bɤ˧ ɖɯ˧tɑ˧˥ le˧po˧˥ tso˧tso˧ le˧po˧˥ no˧ɳɯ˧ pi˧ni˧˥ bo˩ʈʂʰæ˥ le˧po˧˥	pʰɤ˧bɤ˧ ɖɯ˧tɑ˧˥ le˧po˧˥ tso˧tso˧ le˧po˧˥ no˧ɳɯ˧ pi˧nɤ˧˥ bo˩ʈʂʰæ˩˥ le˧po˧˥	pʰɤbɤ ɖɯtɑ lepo tsotso lepo noɳɯ pini boʈʂʰæ lepo	pʰɤbɤ ɖɯtɑ lepo tsotso lepo noɳɯ pinɤ boʈʂʰæ lepo	['pʰɤbɤ', 'ɖɯtɑ', 'lepo', 'tsotso', 'lepo', 'noɳɯ', 'pini', 'boʈʂʰæ', 'lepo']	['pʰɤbɤ', 'ɖɯtɑ', 'lepo', 'tsotso', 'lepo', 'noɳɯ', 'pinɤ', 'boʈʂʰæ', 'lepo']	0	0.9795918367346939	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0]	0.9722222222222222
dʑɯ˩nɑ˩mi˩ʁo˩˥ tʰi˩˥ mo˧˥ ɲi˩ze˧gɤ˧ le˧ɖʐɤ˧˥ tʰi˧dzɯ˥dʑo˩ ʈʂʰɯ˧ mɤ˧sɯ˧ɲi˥ ə˧tso˧ ə˧tso˧ ɲi˩ mɤ˧sɯ˧ɲi˥	dʑɯ˩nɑ˩mi˩ʁo˩˥ tʰi˧ mo˧ ɲi˩ze˩gɤ˧ lje˧ɖʐɤ˧˥ tʰi˧dzɯ˥dʑo˩ ʈʂʰɯ˧ mɤ˧sɯ˧ ɲi˥ ə˧tso˧ ə˧tso˧ ɲi˩ mɤ˧sɯ˥ ɲi˩	dʑɯnɑmiʁo tʰi mo ɲizegɤ leɖʐɤ tʰidzɯdʑo ʈʂʰɯ mɤsɯɲi ətso ətso ɲi mɤsɯɲi	dʑɯnɑmiʁo tʰi mo ɲizegɤ ljeɖʐɤ tʰidzɯdʑo ʈʂʰɯ mɤsɯ ɲi ətso ətso ɲi mɤsɯ ɲi	['dʑɯnɑmiʁo', 'tʰi', 'mo', 'ɲizegɤ', 'leɖʐɤ', 'tʰidzɯdʑo', 'ʈʂʰɯ', 'mɤsɯɲi', 'ətso', 'ətso', 'ɲi', 'mɤsɯɲi']	['dʑɯnɑmiʁo', 'tʰi', 'mo', 'ɲizegɤ', 'ljeɖʐɤ', 'tʰidzɯdʑo', 'ʈʂʰɯ', 'mɤsɯ', 'ɲi', 'ətso', 'ətso', 'ɲi', 'mɤsɯ', 'ɲi']	2	0.9793103448275862	[1.0, 1.0, 1.0, 1.0, 0.9090909090909091, 1.0, 1.0, 0.8, 0.0, 1.0, 0.0, 0.5]	0.7674242424242425
ʐv̩˩ɬi˩mi˩˥ mv̩˧dze˧ mv̩˩ ŋwɤ˩ɬi˩mi˩˥ qʰv̩˧ɬi˧mi˧ dze˧ɭɯ˧ mv̩˩ze˩tsɯ˩ mv̩˩	ʐv̩˩ɬi˩mi˩˥ mv̩˧dze˧ mv̩˩˥ ŋwɤ˩ɬi˩mi˩˥ qʰv̩˧ɬi˧mi˧ dze˧ɭɯ˧ mv̩˩ze˩tsɯ˩ mv̩˩	ʐv̩ɬimi mv̩dze mv̩ ŋwɤɬimi qʰv̩ɬimi dzeɭɯ mv̩zetsɯ mv̩	ʐv̩ɬimi mv̩dze mv̩ ŋwɤɬimi qʰv̩ɬimi dzeɭɯ mv̩zetsɯ mv̩	['ʐv̩ɬimi', 'mv̩dze', 'mv̩', 'ŋwɤɬimi', 'qʰv̩ɬimi', 'dzeɭɯ', 'mv̩zetsɯ', 'mv̩']	['ʐv̩ɬimi', 'mv̩dze', 'mv̩', 'ŋwɤɬimi', 'qʰv̩ɬimi', 'dzeɭɯ', 'mv̩zetsɯ', 'mv̩']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
ho˧di˧ bi˧ ho˧di˧ əəə… li˩˥ le˧tɕɯ˧po˥ əəə… mɤ˧lɑ˧ li˩˥ le˧tɕɯ˧˥ ho˧di˧ tɕʰi˧bi˧kv̩˧˥ mæ˩ ə˧ʝi˧ʂɯ˥ʝi˩	ho˧di˧bi˧ ho˧di˧ əə… li˩˥ le˧tɕɯ˩po˩˥ mɤ˧lɑ˧ li˩˥ le˧tɕɯ˧˥ ho˧di˧ tɕʰi˧bi˧kv̩˥ mæ˩ ə˧ʝi˧ʂɯ˥ʝi˩	hodi bi hodi əəə… li letɕɯpo əəə… mɤlɑ li letɕɯ hodi tɕʰibikv̩ mæ əʝiʂɯʝi	hodibi hodi əə… li letɕɯpo mɤlɑ li letɕɯ hodi tɕʰibikv̩ mæ əʝiʂɯʝi	['hodi', 'bi', 'hodi', 'əəə…', 'li', 'letɕɯpo', 'əəə…', 'mɤlɑ', 'li', 'letɕɯ', 'hodi', 'tɕʰibikv̩', 'mæ', 'əʝiʂɯʝi']	['hodibi', 'hodi', 'əə…', 'li', 'letɕɯpo', 'mɤlɑ', 'li', 'letɕɯ', 'hodi', 'tɕʰibikv̩', 'mæ', 'əʝiʂɯʝi']	-2	0.9496402877697842	[0.8, 0.3333333333333333, 0.0, 0.0, 0.2222222222222222, 0.18181818181818182, 0.0, 0.2222222222222222, 0.3333333333333333, 0.2857142857142857, 0.0, 0.25, 0.0, 0.0]	0.18776025561739848
tsʰe˧ɬi˧mi˧qo˩ gv̩˩ɬi˩mi˩qo˥ tʰv̩˩ wɤ˩˥ ɕi˧ le˧kʰv̩˥ wɤ˩˥ hɑ˧ le˧lɑ˧˥	tsʰe˧ɬi˧mi˧qo˧ gv̩˩ɬi˩mi˩qo˥ tʰv̩˧ wɤ˩˥ ɕi˧ le˧kʰv̩˧˥ wɤ˩˥ hɑ˧ le˧lɑ˧˥	tsʰeɬimiqo gv̩ɬimiqo tʰv̩ wɤ ɕi lekʰv̩ wɤ hɑ lelɑ	tsʰeɬimiqo gv̩ɬimiqo tʰv̩ wɤ ɕi lekʰv̩ wɤ hɑ lelɑ	['tsʰeɬimiqo', 'gv̩ɬimiqo', 'tʰv̩', 'wɤ', 'ɕi', 'lekʰv̩', 'wɤ', 'hɑ', 'lelɑ']	['tsʰeɬimiqo', 'gv̩ɬimiqo', 'tʰv̩', 'wɤ', 'ɕi', 'lekʰv̩', 'wɤ', 'hɑ', 'lelɑ']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
ʈʂʰɯ˧ne˧ʝi˥ le˧ɲi˩ le˧ɲi˩ wɤ˩˥ ʈʂʰɯ˧ne˧ʝi˥ le˧tɕɯ˧ɭɯ˧ wɤ˩˥ ʈʂʰɯ˧ne˧ʝi˥ le˧ɲi˩ le˧ɲi˩ ʈʂʰɯ˧ne˧ʝi˥ le˧tɕɯ˧ɭɯ˧ ʈʂʰɯ˧ne˧ʝi˥ le˧gv̩˩	ʈʂʰɯ˧ne˧ʝi˥ le˧ɲi˩ le˧ɲi˩ wɤ˩˥ ʈʂʰɯ˧ne˧ʝi˥ le˧tɕɯ˧ɭɯ˥ wɤ˩˥ ʈʂʰɯ˧ne˧ʝi˥ le˧ɲi˩ le˧ɲi˩ ʈʂʰɯ˧ne˧ʝi˥ le˧tɕɯ˧ɭɯ˧ ʈʂʰɯ˧ne˧ʝi˥ le˧ɭɯ˧gv̩˩	ʈʂʰɯneʝi leɲi leɲi wɤ ʈʂʰɯneʝi letɕɯɭɯ wɤ ʈʂʰɯneʝi leɲi leɲi ʈʂʰɯneʝi letɕɯɭɯ ʈʂʰɯneʝi legv̩	ʈʂʰɯneʝi leɲi leɲi wɤ ʈʂʰɯneʝi letɕɯɭɯ wɤ ʈʂʰɯneʝi leɲi leɲi ʈʂʰɯneʝi letɕɯɭɯ ʈʂʰɯneʝi leɭɯgv̩	['ʈʂʰɯneʝi', 'leɲi', 'leɲi', 'wɤ', 'ʈʂʰɯneʝi', 'letɕɯɭɯ', 'wɤ', 'ʈʂʰɯneʝi', 'leɲi', 'leɲi', 'ʈʂʰɯneʝi', 'letɕɯɭɯ', 'ʈʂʰɯneʝi', 'legv̩']	['ʈʂʰɯneʝi', 'leɲi', 'leɲi', 'wɤ', 'ʈʂʰɯneʝi', 'letɕɯɭɯ', 'wɤ', 'ʈʂʰɯneʝi', 'leɲi', 'leɲi', 'ʈʂʰɯneʝi', 'letɕɯɭɯ', 'ʈʂʰɯneʝi', 'leɭɯgv̩']	0	0.989247311827957	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334]	0.9880952380952381
ʂo˧qo˧tʰ ʈæ˧bɤ˧ dʑɯ˧˥ pi˧ ʂo˧qo˧tʰɑ˩ ɖɯ˩hĩ˩˥ ɲi˧po˩ so˧po˧ hwæ˧ le˧po˧tsʰɯ˧˥	ʈʂo˧kʰv̩˧ t ʈæ˧bɤ˧ dʑɯ˧pi˧ ʂo˧kv̩˩tʰɑ˩ ɖɯ˩hĩ˩ ɲi˧po˧so˩ pɤ˩ hwæ˧ le˧po˧tsʰɯ˧˥	ʂoqotʰ ʈæbɤ dʑɯ pi ʂoqotʰɑ ɖɯhĩ ɲipo sopo hwæ lepotsʰɯ	ʈʂokʰv̩ t ʈæbɤ dʑɯpi ʂokv̩tʰɑ ɖɯhĩ ɲiposo pɤ hwæ lepotsʰɯ	['ʂoqotʰ', 'ʈæbɤ', 'dʑɯ', 'pi', 'ʂoqotʰɑ', 'ɖɯhĩ', 'ɲipo', 'sopo', 'hwæ', 'lepotsʰɯ']	['ʈʂokʰv̩', 't', 'ʈæbɤ', 'dʑɯpi', 'ʂokv̩tʰɑ', 'ɖɯhĩ', 'ɲiposo', 'pɤ', 'hwæ', 'lepotsʰɯ']	0	0.831858407079646	[0.46153846153846156, 0.0, 0.0, 0.5714285714285714, 0.6666666666666666, 1.0, 0.8, 0.3333333333333333, 1.0, 1.0]	0.5832967032967032
ĩ˧ mi˧tʰv̩˧ le˧w̃æ˧ ʈʂʰɯ˧bv̩˧bv̩˧ gv̩˥kv̩˩ɲi˩	ə˧mi˧ tʰv̩˧ le˧w̃˧ʈʂʰɯ˥ bv̩˧bv̩˧v˧kv̩˩ɲi˩	ĩ mitʰv̩ lew̃æ ʈʂʰɯbv̩bv̩ gv̩kv̩ɲi	əmi tʰv̩ lew̃ʈʂʰɯ bv̩bv̩vkv̩ɲi	['ĩ', 'mitʰv̩', 'lew̃æ', 'ʈʂʰɯbv̩bv̩', 'gv̩kv̩ɲi']	['əmi', 'tʰv̩', 'lew̃ʈʂʰɯ', 'bv̩bv̩vkv̩ɲi']	-1	0.8307692307692308	[0.4, 0.8, 0.6153846153846154, 0.5454545454545454, 0.0]	0.4721678321678322
ə˧hwɤ˧ lɑ˧ɳɯ˧ njɤ˧ ə˧mɑ˧ le˧ʈʰæ˧ze˥	ə˧hwɑ˧ lɑ˧ɳɯ˧ njɤ˧ ə˧mɑ˧ le˧ʈʰæ˧ze˧	əhwɤ lɑɳɯ njɤ əmɑ leʈʰæze	əhwɑ lɑɳɯ njɤ əmɑ leʈʰæze	['əhwɤ', 'lɑɳɯ', 'njɤ', 'əmɑ', 'leʈʰæze']	['əhwɑ', 'lɑɳɯ', 'njɤ', 'əmɑ', 'leʈʰæze']	0	0.96	[0.75, 1.0, 1.0, 1.0, 1.0]	0.95
tʰi˩˥ tʰv̩˧ɲi˥kɯ˩qo˩ le˧ʈʂɤ˧dʑo˥ tʰi˩˥ ə˧mi˧ɻæ˩ɳɯ˩ ɑ˩ʁo˧ ʐɯ˧ tɕɤ˧kv̩˥ze˩	tʰi˩˥ ʈʂʰɯ˧ɲi˧kɯ˧qo˩ le˧ʈʂɤ˧ tʰi˩˥ ə˧mi˧ɻæ˩ ɳɯ˩ɑ˩ʁo˥ ʐɯ˧ tɕɤ˧kv̩˥ze˩	tʰi tʰv̩ɲikɯqo leʈʂɤdʑo tʰi əmiɻæɳɯ ɑʁo ʐɯ tɕɤkv̩ze	tʰi ʈʂʰɯɲikɯqo leʈʂɤ tʰi əmiɻæ ɳɯɑʁo ʐɯ tɕɤkv̩ze	['tʰi', 'tʰv̩ɲikɯqo', 'leʈʂɤdʑo', 'tʰi', 'əmiɻæɳɯ', 'ɑʁo', 'ʐɯ', 'tɕɤkv̩ze']	['tʰi', 'ʈʂʰɯɲikɯqo', 'leʈʂɤ', 'tʰi', 'əmiɻæ', 'ɳɯɑʁo', 'ʐɯ', 'tɕɤkv̩ze']	0	0.8888888888888888	[1.0, 0.7, 0.7692307692307693, 1.0, 0.8333333333333334, 0.75, 1.0, 1.0]	0.8815705128205128
ə˧ʝi˧ʂɯ˥ʝi˩ nɑ˩ʈʂʰɯ˥dʑo˩ zo˧ɖɯ˥dʑo˩ ʈʂʰwɤ˩ tʰv̩˩kv̩˥tsɯ˩ mv̩˩ mv̩˩ɖɯ˩˥ dʑo˩ ʐo˩ tʰv̩˩kv̩˥tsɯ˩ mv̩˩	ə˧ʝi˧ʂɯ˥ʝi˩ nɑ˩ʈʂʰɯ˥dʑo˩ zo˧ ɖɯ˩˥dʑo˩ ʈʂʰwɤ˩ tʰv̩˩kv̩˥tsɯ˩ mv̩˩ mv̩˩ɖɯ˩˥ dʑo˩ ʐo˩ tʰv̩˩kv̩˥tsɯ˩ mv̩˩	əʝiʂɯʝi nɑʈʂʰɯdʑo zoɖɯdʑo ʈʂʰwɤ tʰv̩kv̩tsɯ mv̩ mv̩ɖɯ dʑo ʐo tʰv̩kv̩tsɯ mv̩	əʝiʂɯʝi nɑʈʂʰɯdʑo zo ɖɯdʑo ʈʂʰwɤ tʰv̩kv̩tsɯ mv̩ mv̩ɖɯ dʑo ʐo tʰv̩kv̩tsɯ mv̩	['əʝiʂɯʝi', 'nɑʈʂʰɯdʑo', 'zoɖɯdʑo', 'ʈʂʰwɤ', 'tʰv̩kv̩tsɯ', 'mv̩', 'mv̩ɖɯ', 'dʑo', 'ʐo', 'tʰv̩kv̩tsɯ', 'mv̩']	['əʝiʂɯʝi', 'nɑʈʂʰɯdʑo', 'zo', 'ɖɯdʑo', 'ʈʂʰwɤ', 'tʰv̩kv̩tsɯ', 'mv̩', 'mv̩ɖɯ', 'dʑo', 'ʐo', 'tʰv̩kv̩tsɯ', 'mv̩']	1	0.9932885906040269	[1.0, 1.0, 0.4444444444444444, 0.0, 0.13333333333333333, 0.3076923076923077, 0.75, 0.0, 0.4, 0.0, 0.3076923076923077]	0.39483294483294484
ʈʂʰɯ˧ne˧ ʝi˥ ʈʂʰɯ˧ne˧ hĩ˥ tɑ˧tɑ˧ ʈʂʰɯ˧ne˧ ʝi˥ ɖɯ˧kʰwɤ˥ lɑ˩ tʰv̩˩ɲi˩ ɲi˧ɲi˥	ʈʂʰɯ˧ne˧ʝi˥ ʈʂʰɯ˧ne˧ ʝi˥ tɑ˧tɑ˩ kʰi˩ne˩ʝi˥ ɖɯ˧kʰwɤ˥ tʰv̩˩h ɲi˧ɲi˥	ʈʂʰɯne ʝi ʈʂʰɯne hĩ tɑtɑ ʈʂʰɯne ʝi ɖɯkʰwɤ lɑ tʰv̩ɲi ɲiɲi	ʈʂʰɯneʝi ʈʂʰɯne ʝi tɑtɑ kʰineʝi ɖɯkʰwɤ tʰv̩h ɲiɲi	['ʈʂʰɯne', 'ʝi', 'ʈʂʰɯne', 'hĩ', 'tɑtɑ', 'ʈʂʰɯne', 'ʝi', 'ɖɯkʰwɤ', 'lɑ', 'tʰv̩ɲi', 'ɲiɲi']	['ʈʂʰɯneʝi', 'ʈʂʰɯne', 'ʝi', 'tɑtɑ', 'kʰineʝi', 'ɖɯkʰwɤ', 'tʰv̩h', 'ɲiɲi']	-3	0.8490566037735849	[0.8571428571428571, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0]	0.09307359307359307
go˧mi˧ hĩ˧ki˧ki˩dʑo˩ tʰi˩˥ tʰv̩˧ɲi˧dʑo˩ mmm… ə˧mv̩˧˥ dʑo˩ tʰi˩˥	go˧mi˧ hĩ˧ki˧ki˩dʑo˩ tʰi˩˥ tʰv̩˧ɲi˧dʑo˩ əə… ə˧mv̩˧˥ dʑo˩ tʰi˩˥	gomi hĩkikidʑo tʰi tʰv̩ɲidʑo mmm… əmv̩ dʑo tʰi	gomi hĩkikidʑo tʰi tʰv̩ɲidʑo əə… əmv̩ dʑo tʰi	['gomi', 'hĩkikidʑo', 'tʰi', 'tʰv̩ɲidʑo', 'mmm…', 'əmv̩', 'dʑo', 'tʰi']	['gomi', 'hĩkikidʑo', 'tʰi', 'tʰv̩ɲidʑo', 'əə…', 'əmv̩', 'dʑo', 'tʰi']	0	0.946236559139785	[1.0, 1.0, 1.0, 1.0, 0.2857142857142857, 1.0, 1.0, 1.0]	0.9107142857142857
mɤ˧bi˧ze˧ mɤ˧bi˧ze˧ ə˧zɯ˩ le˧wo˧bi˧ ʈʂʰɯ˧ hwɤ˧tɕi˥ le˧ɖʐɤ˧˥ pi˧tsɯ˩ mv̩˩ zo˧ki˧	mɤ˧bi˧ze˧mɤ˧bi˧ze˧ ə˧zɯ˩ le˧wo˧bi˥ tʰv̩˧ hwɤ˧tɕi˥ le˧ɖʐɤ˧˥ pi˧tsɯ˩ mv̩˩zo˧ki˩	mɤbize mɤbize əzɯ lewobi ʈʂʰɯ hwɤtɕi leɖʐɤ pitsɯ mv̩ zoki	mɤbizemɤbize əzɯ lewobi tʰv̩ hwɤtɕi leɖʐɤ pitsɯ mv̩zoki	['mɤbize', 'mɤbize', 'əzɯ', 'lewobi', 'ʈʂʰɯ', 'hwɤtɕi', 'leɖʐɤ', 'pitsɯ', 'mv̩', 'zoki']	['mɤbizemɤbize', 'əzɯ', 'lewobi', 'tʰv̩', 'hwɤtɕi', 'leɖʐɤ', 'pitsɯ', 'mv̩zoki']	-2	0.9285714285714286	[0.6666666666666666, 0.2222222222222222, 0.0, 0.0, 0.0, 0.18181818181818182, 0.0, 0.16666666666666666, 0.0, 0.0]	0.12373737373737373
zo˩no˥ njɤ˧ ə˧si˧ ʈʂʰɯ˧tɕi˩ ʈʂʰɯ˧ne˧ʝi˥ ʐwɤ˩kv̩˩˥ mæ˩	zo˩no˥ njɤ˧ ə˧si˧ tʰɯ˧ʈɕi˧ ʈʂʰɯ˧ne˧ʝi˥ ʐwɤ˩kv̩˩˥ mæ˩	zono njɤ əsi ʈʂʰɯtɕi ʈʂʰɯneʝi ʐwɤkv̩ mæ	zono njɤ əsi tʰɯʈɕi ʈʂʰɯneʝi ʐwɤkv̩ mæ	['zono', 'njɤ', 'əsi', 'ʈʂʰɯtɕi', 'ʈʂʰɯneʝi', 'ʐwɤkv̩', 'mæ']	['zono', 'njɤ', 'əsi', 'tʰɯʈɕi', 'ʈʂʰɯneʝi', 'ʐwɤkv̩', 'mæ']	0	0.935064935064935	[1.0, 1.0, 1.0, 0.6153846153846154, 1.0, 1.0, 1.0]	0.945054945054945
ɖɯ˧ʁwɤ˧ ʐwæ˧ tɕɯ˩zo˩ so˩kv̩˩ dʑo˩˥ pi˧dʑo˩ njɤ˧ɻ̍˩ɳɯ˩ le˧tɕɯ˧le˥po˩tsʰɯ˩ pi˧ njɤ˧ ɑ˩ʁo˧ hwæ˧tsʰɯ˩ɲi˩ze˩mæ˩	ɖɯ˧ʁwɤ˧ ʐwæ˧ tɕɯ˩zo˩ so˩kv̩˩ dʑo˩˥ pi˧dʑo˩ njɤ˧ɳɯ˧ le˧tɕɯ˧le˥po˩tsʰɯ˩pi˩ njɤ˧ ɑ˩ʁo˧ hwæ˧tsʰɯ˩ɲi˩ze˩mæ˩	ɖɯʁwɤ ʐwæ tɕɯzo sokv̩ dʑo pidʑo njɤɻ̍ɳɯ letɕɯlepotsʰɯ pi njɤ ɑʁo hwætsʰɯɲizemæ	ɖɯʁwɤ ʐwæ tɕɯzo sokv̩ dʑo pidʑo njɤɳɯ letɕɯlepotsʰɯpi njɤ ɑʁo hwætsʰɯɲizemæ	['ɖɯʁwɤ', 'ʐwæ', 'tɕɯzo', 'sokv̩', 'dʑo', 'pidʑo', 'njɤɻ̍ɳɯ', 'letɕɯlepotsʰɯ', 'pi', 'njɤ', 'ɑʁo', 'hwætsʰɯɲizemæ']	['ɖɯʁwɤ', 'ʐwæ', 'tɕɯzo', 'sokv̩', 'dʑo', 'pidʑo', 'njɤɳɯ', 'letɕɯlepotsʰɯpi', 'njɤ', 'ɑʁo', 'hwætsʰɯɲizemæ']	-1	0.9803921568627451	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334, 0.9285714285714286, 0.0, 0.0, 0.0, 0.0]	0.6468253968253969
ə˧mɑ˧ nɑ˩dʑi˧hṽ̩˧ dʑo˧ɲi˥mæ˩	ə˧mɑ˧ nɑ˩dʑi˧ hṽ̩˧ dʑo˧ɲi˥mæ˩	əmɑ nɑdʑihṽ̩ dʑoɲimæ	əmɑ nɑdʑi hṽ̩ dʑoɲimæ	['əmɑ', 'nɑdʑihṽ̩', 'dʑoɲimæ']	['əmɑ', 'nɑdʑi', 'hṽ̩', 'dʑoɲimæ']	1	0.9767441860465116	[1.0, 0.7142857142857143, 0.0]	0.5714285714285714
zo˩no˧ ə˧ʝi˧ʂɯ˥ʝi˩ hĩ˧ɻæ˥ gæ˩pʰæ˧ ʑi˧ʁæ˧ ʈʂʰɯ˧dʑo˩ ʝi˧kʰv̩˥dʑo˩ hĩ˧ dzi˧kv̩˥ mæ˩	zo˩no˥ ə˧ʝi˧ʂɯ˥ʝi˩ hĩ˧ɻæ˥ gæ˩pʰæ˧ ʑi˧ɻæ˧ʈʂʰɯ˧dʑo˩ ʝi˧kʰv̩˥dʑo˩wɤ˩ hĩ˧ tʰdzi˧kv̩˥ mæ˩	zono əʝiʂɯʝi hĩɻæ gæpʰæ ʑiʁæ ʈʂʰɯdʑo ʝikʰv̩dʑo hĩ dzikv̩ mæ	zono əʝiʂɯʝi hĩɻæ gæpʰæ ʑiɻæʈʂʰɯdʑo ʝikʰv̩dʑowɤ hĩ tʰdzikv̩ mæ	['zono', 'əʝiʂɯʝi', 'hĩɻæ', 'gæpʰæ', 'ʑiʁæ', 'ʈʂʰɯdʑo', 'ʝikʰv̩dʑo', 'hĩ', 'dzikv̩', 'mæ']	['zono', 'əʝiʂɯʝi', 'hĩɻæ', 'gæpʰæ', 'ʑiɻæʈʂʰɯdʑo', 'ʝikʰv̩dʑowɤ', 'hĩ', 'tʰdzikv̩', 'mæ']	-1	0.944	[1.0, 1.0, 1.0, 1.0, 0.4, 0.4444444444444444, 0.16666666666666666, 0.18181818181818182, 0.0, 0.0]	0.5192929292929293
tʰi˩˥ qʰv̩˧kv̩˧ dʑo˧˥ dʑo˩ ə˧ʝi˧ʂɯ˥ʝi˩ tʰi˩˥ qʰv̩˧kv̩˥ ə˧ʑi˧zo˧ʈʂʰɯ˥ zo˧mv̩˥ mɤ˧dʑo˧ɲi˥ ə˧ʑi˧ɳɯ˥ tʰi˩˥ zo˧mv̩˥ le˧dʑo˩kwɤ˩tɕɯ˩lɑ˩ hĩ˧dʑo˩ qʰv̩˧kv̩˥ɳɯ˩ tʰi˩˥ hĩ˧ʈʂʰɯ˧ ɖɯ˧ɖʐv̩˥ ɖɯ˧ɖʐv̩˥ɳɯ˩ ɲi˧tsi˧qʰv̩˧kv̩˧ dʑo˧˥	tʰi˩˥ qʰv̩˧kv̩˧ dʑo˧˥ dʑo˩ ə˧ʝi˧ʂɯ˥ʝi˩ tʰi˩qʰv̩˧kv̩˥ ə˧ʑi˧zo˥ ʈʂʰɯ˧ zo˧mv̩˥ mɤ˧dʑo˩ njɤ˧ ə˧ʑi˧ɳɯ˥ tʰi˩˥ zo˧mv̩˥ le˧dʑo˩kwɤ˩tɕɯ˩lɑ˩ hĩ˧ʈʂʰɯ˧ qʰv̩˧kv̩˥ɳɯ˩ tʰi˩˥ hĩ˧ʈʂʰɯ˧ ɖɯ˧ɖʐv̩˧ɖɯ˧ɖʐv̩˧ɳɯ˩ ɲi˧tsi˧ qʰɑ˧kv̩˧ dʑo˥	tʰi qʰv̩kv̩ dʑo dʑo əʝiʂɯʝi tʰi qʰv̩kv̩ əʑizoʈʂʰɯ zomv̩ mɤdʑoɲi əʑiɳɯ tʰi zomv̩ ledʑokwɤtɕɯlɑ hĩdʑo qʰv̩kv̩ɳɯ tʰi hĩʈʂʰɯ ɖɯɖʐv̩ ɖɯɖʐv̩ɳɯ ɲitsiqʰv̩kv̩ dʑo	tʰi qʰv̩kv̩ dʑo dʑo əʝiʂɯʝi tʰiqʰv̩kv̩ əʑizo ʈʂʰɯ zomv̩ mɤdʑo njɤ əʑiɳɯ tʰi zomv̩ ledʑokwɤtɕɯlɑ hĩʈʂʰɯ qʰv̩kv̩ɳɯ tʰi hĩʈʂʰɯ ɖɯɖʐv̩ɖɯɖʐv̩ɳɯ ɲitsi qʰɑkv̩ dʑo	['tʰi', 'qʰv̩kv̩', 'dʑo', 'dʑo', 'əʝiʂɯʝi', 'tʰi', 'qʰv̩kv̩', 'əʑizoʈʂʰɯ', 'zomv̩', 'mɤdʑoɲi', 'əʑiɳɯ', 'tʰi', 'zomv̩', 'ledʑokwɤtɕɯlɑ', 'hĩdʑo', 'qʰv̩kv̩ɳɯ', 'tʰi', 'hĩʈʂʰɯ', 'ɖɯɖʐv̩', 'ɖɯɖʐv̩ɳɯ', 'ɲitsiqʰv̩kv̩', 'dʑo']	['tʰi', 'qʰv̩kv̩', 'dʑo', 'dʑo', 'əʝiʂɯʝi', 'tʰiqʰv̩kv̩', 'əʑizo', 'ʈʂʰɯ', 'zomv̩', 'mɤdʑo', 'njɤ', 'əʑiɳɯ', 'tʰi', 'zomv̩', 'ledʑokwɤtɕɯlɑ', 'hĩʈʂʰɯ', 'qʰv̩kv̩ɳɯ', 'tʰi', 'hĩʈʂʰɯ', 'ɖɯɖʐv̩ɖɯɖʐv̩ɳɯ', 'ɲitsi', 'qʰɑkv̩', 'dʑo']	1	0.9358974358974359	[1.0, 1.0, 1.0, 1.0, 1.0, 0.46153846153846156, 0.0, 0.6153846153846154, 1.0, 0.8333333333333334, 0.0, 0.25, 0.0, 0.1111111111111111, 0.3157894736842105, 0.25, 0.16666666666666666, 0.2, 0.15384615384615385, 0.7272727272727273, 0.5882352941176471, 0.0]	0.48514444713431487
ʈʂʰɯ˧ne˧ ʝi˥ tʰi˧qɑ˩	ʈʂʰɯ˧ne˧ʝi˥ tʰi˧qɑ˩	ʈʂʰɯne ʝi tʰiqɑ	ʈʂʰɯneʝi tʰiqɑ	['ʈʂʰɯne', 'ʝi', 'tʰiqɑ']	['ʈʂʰɯneʝi', 'tʰiqɑ']	-1	0.9655172413793104	[0.8571428571428571, 0.2857142857142857, 0.0]	0.38095238095238093
